epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
EPIC 220292715,2MASS J01130741+0228483,EPIC 220292715.01,,18.280867,0.000000,01h13m07.41s,2.480111,0.000000,+02d28m48.4s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,4895.00,50.00,-50.00,0,4.52,0.10,-0.10,0,-0.150,0.080,-0.080,0,[Fe/H],0.72,0.02,-0.02,0,,,,,12.213,,0,13.440,0.020,0,12.487,0.030,0,,,,13.004,0.040,0,12.140,0.030,0,11.874,0.030,0,,,,10.759,0.022,0,10.290,0.029,0,10.205,0.022,0,10.146,0.023,0,10.204,0.020,0,10.170,0.067,0,8.085,,-1,0.953,0.036,0,0.469,0.037,0,0.085,0.037,0,0.554,0.031,0,0.111,0,41.55293400,0.00077200,-0.00086900,0,2457407.485480,0.000565,-0.000558,0,,,,,,,,,89.549,0.320,-0.317,0,,,,,86.229310,26.461809,-23.063871,0,0.05265,0.00447,-0.00327,0,0.370,0.030,-0.030,0,4.158,0.381,-0.288,0,,,,,1
EPIC 220294712,2MASS J01123885+0231187,EPIC 220294712.01,,18.161898,0.000000,01h12m38.86s,2.521875,0.000000,+02d31m18.7s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,6057.00,58.00,-58.00,0,4.38,0.10,-0.10,0,0.100,0.080,-0.080,0,[Fe/H],1.12,0.10,-0.06,0,,,,,12.264,,0,12.947,0.010,0,12.341,0.020,0,,,,12.635,0.040,0,12.203,0.030,0,12.104,0.020,0,,,,11.293,0.021,0,11.024,0.022,0,10.970,0.020,0,10.966,0.023,0,11.008,0.021,0,10.773,0.135,0,8.825,,-1,0.606,0.022,0,0.269,0.031,0,0.054,0.030,0,0.323,0.029,0,,0,23.60790200,0.00198200,-0.00228400,0,2457413.719370,0.002978,-0.002687,0,,,,,,,,,89.007,0.675,-1.183,0,,,,,27.747243,3.443391,-7.518577,0,0.02564,0.00239,-0.00112,0,0.280,0.040,-0.020,0,3.119,0.400,-0.213,0,,,,,1
EPIC 220317172,2MASS J01083423+0259585,EPIC 220317172.01,,17.142590,0.000000,01h08m34.22s,2.999646,0.000000,+02d59m58.7s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5374.00,50.00,-50.00,0,4.59,0.10,-0.10,0,0.090,0.080,-0.080,0,[Fe/H],0.85,0.04,-0.02,0,,,,,12.107,,0,12.644,0.257,0,12.492,0.262,0,,,,12.658,0.010,0,12.055,0.040,0,11.871,0.080,0,,,,10.813,0.026,0,10.418,0.021,0,10.342,0.023,0,10.285,0.022,0,10.345,0.019,0,10.307,0.099,0,8.556,0.443,0,0.152,0.367,0,0.395,0.034,0,0.076,0.031,0,0.471,0.035,0,0.0511,0,4.43571700,0.00030800,-0.00032500,0,2457396.152020,0.002830,-0.002826,0,,,,,,,,,89.218,0.571,-1.204,0,,,,,33.145982,7.220311,-10.238878,0,0.01435,0.00164,-0.00125,0,0.120,0.010,-0.010,0,1.325,0.162,-0.121,0,,,,,1
EPIC 220321605,2MASS J01134161+0305490,EPIC 220321605.01,K2-212 b,18.423407,0.000000,01h13m41.62s,3.096936,0.000000,+03d05m49.0s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,4349.00,50.00,-50.00,0,4.72,0.10,-0.10,0,-0.330,0.080,-0.080,0,[Fe/H],0.60,0.02,-0.01,0,,,,,12.588,,0,14.401,0.010,0,13.100,0.010,0,,,,13.817,0.020,0,12.566,0.030,0,12.061,0.060,0,,,,10.629,0.022,0,10.015,0.031,0,9.856,0.023,0,9.789,0.024,0,9.843,0.020,0,9.740,0.054,0,8.525,,-1,1.301,0.014,0,0.614,0.038,0,0.159,0.038,0,0.773,0.032,0,0.0001,-1,9.79540000,0.00029100,-0.00029300,0,2457399.641270,0.001149,-0.001075,0,,,,,,,,,89.191,0.584,-1.190,0,,,,,28.446398,2.499726,-7.278274,0,0.03668,0.00192,-0.00113,0,0.210,0.010,-0.010,0,2.393,0.143,-0.092,0,,,,,1
EPIC 220341183,2MASS J00523368+0330277,EPIC 220341183.01,K2-213 b,13.140305,0.000000,00h52m33.67s,3.507705,0.000000,+03d30m27.7s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5794.00,50.00,-50.00,0,4.25,0.10,-0.10,0,0.250,0.080,-0.080,0,[Fe/H],1.20,0.17,-0.13,0,,,,,12.043,,0,12.721,0.331,0,11.803,0.204,0,,,,12.471,0.010,0,12.007,0.010,0,11.859,0.060,0,,,,11.034,0.026,0,10.729,0.022,0,10.656,0.021,0,10.622,0.023,0,10.681,0.020,0,10.764,0.139,0,8.545,,-1,0.918,0.389,0,0.305,0.034,0,0.073,0.030,0,0.378,0.033,0,0.0001,-1,8.13087000,0.00177100,-0.00179900,0,2457399.002560,0.006595,-0.007608,0,,,,,,,,,87.862,1.568,-3.731,0,,,,,13.249090,2.637119,-4.969660,0,0.01153,0.00156,-0.00095,0,0.140,0.030,-0.020,0,1.514,0.298,-0.210,0,,,,,1
EPIC 220376054,2MASS J00593025+0413402,EPIC 220376054.01,K2-214 b,14.876077,0.000000,00h59m30.26s,4.227798,0.000000,+04d13m40.1s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5768.00,50.00,-50.00,0,4.27,0.10,-0.10,0,0.120,0.080,-0.080,0,[Fe/H],1.12,0.15,-0.12,0,,,,,11.597,,0,12.146,0.180,0,11.805,0.208,0,,,,12.025,0.050,0,11.446,0.200,0,11.414,0.130,0,,,,10.576,0.023,0,10.217,0.021,0,10.223,0.023,0,10.163,0.024,0,10.216,0.020,0,10.168,0.069,0,8.510,,-1,0.341,0.275,0,0.359,0.031,0,-0.006,0.031,0,0.353,0.032,0,0.000373,0,8.59653100,0.00059200,-0.00052700,0,2457396.599380,0.002448,-0.002774,0,,,,,,,,,88.145,1.346,-3.098,0,,,,,15.594418,2.316666,-5.787412,0,0.01809,0.00196,-0.00084,0,0.200,0.030,-0.020,0,2.216,0.380,-0.255,0,,,,,1
EPIC 210403955,2MASS J03560900+1333334,EPIC 210403955.03,K2-80  d,59.037487,0.000000,03h56m09.00s,13.559289,0.000000,+13d33m33.4s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,5377.00,50.00,-50.00,0,4.65,0.10,-0.10,0,0.070,0.080,-0.080,0,[Fe/H],0.84,0.03,-0.02,0,,,,,12.388,,0,13.610,0.050,0,12.626,0.090,0,,,,13.094,0.050,0,12.298,0.100,0,12.085,0.300,0,,,,10.874,0.021,0,10.425,0.022,0,10.313,0.017,0,10.260,0.023,0,10.309,0.020,0,10.290,0.078,0,8.251,,-1,0.984,0.103,0,0.449,0.030,0,0.112,0.028,0,0.561,0.027,0,0.0001,-1,28.86725300,0.00514000,-0.00462500,0,2457082.937090,0.003637,-0.004477,0,,,,,,,,,89.397,0.429,-0.768,0,,,,,45.619404,6.087835,-12.917847,0,0.02781,0.00284,-0.00134,0,0.230,0.020,-0.010,0,2.552,0.276,-0.140,0,,,,,1
EPIC 210423938,2MASS J04012935+1400006,EPIC 210423938.01,,60.372360,0.000000,04h01m29.37s,14.000156,0.000000,+14d00m00.6s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,4760.00,50.00,-50.00,0,4.69,0.10,-0.10,0,-0.140,0.080,-0.080,0,[Fe/H],0.70,0.02,-0.02,0,,,,,12.655,,0,14.138,0.010,0,13.079,0.030,0,,,,13.590,0.020,0,12.635,0.020,0,12.254,0.120,0,,,,10.969,0.022,0,10.373,0.022,0,10.272,0.017,0,10.201,0.023,0,10.234,0.020,0,10.148,0.071,0,8.968,,-1,1.059,0.032,0,0.596,0.031,0,0.101,0.028,0,0.697,0.028,0,0.0845,0,19.86047600,0.00197500,-0.00216500,0,2457072.016090,0.004273,-0.003717,0,,,,,,,,,88.985,0.752,-2.340,0,,,,,34.186841,8.785546,-18.158659,0,0.02742,0.00705,-0.00275,0,0.190,0.050,-0.020,0,2.083,0.539,-0.218,0,,,,,1
EPIC 210512842,2MASS J04012997+1537300,EPIC 210512842.01,K2-173 b,60.374950,0.000000,04h01m29.99s,15.625037,0.000000,+15d37m30.1s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,5580.00,70.00,-70.00,0,4.52,0.12,-0.12,0,-0.250,0.080,-0.080,0,[Fe/H],0.84,0.06,-0.04,0,,,,,12.106,,0,13.252,0.050,0,12.403,0.010,0,,,,12.807,0.030,0,12.142,0.010,0,11.806,0.040,0,,,,10.778,0.020,0,10.386,0.022,0,10.299,0.017,0,10.214,0.023,0,10.245,0.021,0,10.134,0.066,0,8.909,,-1,0.849,0.051,0,0.392,0.030,0,0.087,0.028,0,0.479,0.026,0,0.00072,0,5.86869900,0.00044600,-0.00040800,0,2457067.141130,0.002928,-0.002751,0,,,,,,,,,87.826,1.540,-2.875,0,,,,,12.982789,1.759371,-3.918744,0,0.01749,0.00125,-0.00081,0,0.140,0.010,-0.010,0,1.608,0.160,-0.105,0,,,,,1
EPIC 210558622,2MASS J04031027+1620509,EPIC 210558622.01,K2-174 b,60.792843,0.000000,04h03m10.28s,16.347446,0.000000,+16d20m50.8s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,4500.00,50.00,-50.00,0,4.62,0.10,-0.10,0,-0.240,0.080,-0.080,0,[Fe/H],0.64,0.02,-0.02,0,,,,,12.034,,0,13.658,0.020,0,12.424,0.030,0,,,,13.098,0.030,0,11.932,0.030,0,11.578,0.140,0,,,,10.231,0.021,0,9.649,0.022,0,9.496,0.017,0,9.436,0.023,0,9.507,0.020,0,9.362,0.043,0,8.935,0.487,0,1.234,0.036,0,0.582,0.030,0,0.153,0.028,0,0.735,0.027,0,0.0001,-1,19.56274300,0.00075500,-0.00072600,0,2457064.216060,0.001133,-0.001186,0,,,,,,,,,88.944,0.711,-0.957,0,,,,,23.488220,2.238887,-4.241580,0,0.03575,0.00225,-0.00094,0,0.220,0.020,-0.010,0,2.492,0.176,-0.098,0,,,,,1
EPIC 210609658,2MASS J03425204+1706054,EPIC 210609658.01,,55.716835,0.000000,03h42m52.04s,17.101500,0.000000,+17d06m05.4s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,5016.00,50.00,-50.00,0,3.81,0.10,-0.10,0,0.200,0.080,-0.080,0,[Fe/H],2.15,0.26,-0.21,0,,,,,12.587,,0,14.150,0.100,0,12.988,0.070,0,,,,13.559,0.070,0,12.576,0.050,0,12.171,0.070,0,,,,10.747,0.022,0,10.200,0.022,0,10.079,0.018,0,9.994,0.022,0,10.047,0.021,0,10.053,0.062,0,8.621,,-1,1.162,0.122,0,0.547,0.031,0,0.121,0.028,0,0.668,0.028,0,,0,14.14523900,0.00044500,-0.00046800,0,2457074.405560,0.001149,-0.001113,0,,,,,,,,,86.500,1.654,-0.944,0,,,,,8.065367,0.749367,-0.509296,0,0.06327,0.00153,-0.00188,0,1.330,0.160,-0.140,0,14.864,1.813,-1.516,0,,,,,1
EPIC 210629082,2MASS J03490406+1722319,EPIC 210629082.01,,57.266960,0.000000,03h49m04.07s,17.375540,0.000000,+17d22m31.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,6148.00,50.00,-50.00,0,4.15,0.10,-0.10,0,0.280,0.080,-0.080,0,[Fe/H],1.45,0.25,-0.18,0,,,,,11.580,,0,12.158,0.168,0,12.208,0.236,0,,,,12.200,0.020,0,11.563,0.020,0,11.315,0.020,0,,,,10.248,0.022,0,9.918,0.022,0,9.817,0.019,0,9.742,0.022,0,9.775,0.021,0,9.727,0.055,0,8.923,0.503,0,-0.050,0.290,0,0.330,0.031,0,0.101,0.029,0,0.431,0.029,0,0.00209,0,27.35310300,0.00729000,-0.00747200,0,2457086.014870,0.005137,-0.005169,0,,,,,,,,,88.958,0.747,-1.541,0,,,,,25.741857,3.143593,-8.022841,0,0.01931,0.00293,-0.00123,0,0.270,0.060,-0.040,0,3.050,0.693,-0.428,0,,,,,1
EPIC 210643811,2MASS J03300086+1735032,EPIC 210643811.01,K2-175 b,52.503578,0.000000,03h30m00.86s,17.584192,0.000000,+17d35m03.1s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,5909.00,50.00,-50.00,0,4.11,0.10,-0.10,0,0.050,0.080,-0.080,0,[Fe/H],1.42,0.21,-0.17,0,,,,,10.632,,0,11.504,0.089,0,10.836,0.079,0,,,,11.035,0.030,0,10.558,0.030,0,10.459,0.160,0,,,,9.563,0.025,0,9.280,0.023,0,9.195,0.022,0,9.113,0.023,0,9.145,0.020,0,9.097,0.036,0,8.322,,-1,0.668,0.119,0,0.283,0.034,0,0.085,0.032,0,0.368,0.033,0,0.000526,0,9.52598800,0.00124100,-0.00128000,0,2457073.276840,0.004524,-0.004408,0,,,,,,,,,87.494,1.692,-2.983,0,,,,,11.060886,1.347716,-2.982394,0,0.01316,0.00127,-0.00068,0,0.180,0.030,-0.020,0,2.038,0.355,-0.271,0,,,,,1
EPIC 210667381,2MASS J03530460+1754255,EPIC 210667381.01,K2-176 b,58.269165,0.000000,03h53m04.60s,17.907072,0.000000,+17d54m25.5s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,5428.00,50.00,-50.00,0,4.63,0.10,-0.10,0,0.150,0.080,-0.080,0,[Fe/H],0.86,0.03,-0.02,0,,,,,12.674,,0,13.768,0.050,0,12.893,0.060,0,,,,13.240,0.020,0,12.602,0.030,0,12.431,0.190,0,,,,11.226,0.021,0,10.807,0.022,0,10.726,0.020,0,10.673,0.023,0,10.712,0.020,0,10.763,0.109,0,9.053,,-1,0.875,0.078,0,0.419,0.030,0,0.081,0.030,0,0.500,0.029,0,0.000538,0,5.32943900,0.00061000,-0.00070900,0,2457066.785930,0.003736,-0.003763,0,,,,,,,,,88.063,1.418,-2.940,0,,,,,13.810807,2.009322,-4.369454,0,0.01582,0.00117,-0.00091,0,0.130,0.010,-0.010,0,1.491,0.123,-0.093,0,,,,,1
EPIC 210707130,2MASS J03575144+1827551,EPIC 210707130.01,K2-85 b,59.464394,0.000000,03h57m51.45s,18.465254,0.000000,+18d27m54.9s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,4,,,,,,,,,4441.00,50.00,-50.00,0,4.65,0.10,-0.10,0,-0.140,0.080,-0.080,0,[Fe/H],0.65,0.02,-0.02,0,,,,,12.099,,0,13.804,0.020,0,12.831,0.470,0,,,,13.244,0.010,0,12.032,0.010,0,11.608,0.010,0,,,,10.229,0.024,0,9.613,0.024,0,9.466,0.018,0,9.394,0.023,0,9.461,0.021,0,9.412,0.040,0,8.350,,-1,0.973,0.470,0,0.616,0.034,0,0.147,0.030,0,0.763,0.030,0,0.0001,-1,0.68455300,0.00001300,-0.00001300,0,2457064.682190,0.000740,-0.000725,0,,,,,,,,,85.471,3.326,-6.088,0,,,,,5.658054,0.735126,-1.489957,0,0.01808,0.00144,-0.00096,0,0.110,0.010,-0.010,0,1.276,0.108,-0.077,0,,,,,1
EPIC 220383386,2MASS J00345752+0422531,EPIC 220383386.01,HD 3167 b,8.739684,0.000000,00h34m57.52s,4.381468,0.000000,+04d22m53.3s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5366.00,50.00,-50.00,0,4.54,0.10,-0.10,0,-0.010,0.080,-0.080,0,[Fe/H],0.84,0.05,-0.03,0,,,,,8.945,,0,9.767,0.023,0,8.941,0.015,0,,,,9.955,0.310,0,9.210,0.280,0,8.512,0.140,0,,,,7.548,0.032,0,7.203,0.038,0,7.066,0.020,0,6.942,0.053,0,7.090,0.020,0,7.054,0.018,0,7.065,0.144,0,0.826,0.027,0,0.345,0.050,0,0.137,0.043,0,0.482,0.038,0,0.00029,0,0.95966500,0.00002000,-0.00002100,0,2457394.373570,0.000972,-0.000950,0,,,,,,,,,83.834,4.392,-8.161,0,,,,,4.099036,0.393767,-1.034814,0,0.01779,0.00157,-0.00067,0,0.140,0.020,-0.010,0,1.624,0.171,-0.080,0,,,,,1
EPIC 220383386,2MASS J00345752+0422531,EPIC 220383386.02,HD 3167 c,8.739684,0.000000,00h34m57.52s,4.381468,0.000000,+04d22m53.3s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5366.00,50.00,-50.00,0,4.54,0.10,-0.10,0,-0.010,0.080,-0.080,0,[Fe/H],0.84,0.05,-0.03,0,,,,,8.945,,0,9.767,0.023,0,8.941,0.015,0,,,,9.955,0.310,0,9.210,0.280,0,8.512,0.140,0,,,,7.548,0.032,0,7.203,0.038,0,7.066,0.020,0,6.942,0.053,0,7.090,0.020,0,7.054,0.018,0,7.065,0.144,0,0.826,0.027,0,0.345,0.050,0,0.137,0.043,0,0.482,0.038,0,0.0001,-1,29.84498200,0.00143700,-0.00138900,0,2457394.979550,0.001553,-0.001581,0,,,,,,,,,89.330,0.490,-0.743,0,,,,,42.308223,5.545494,-11.069943,0,0.03102,0.00287,-0.00124,0,0.250,0.030,-0.010,0,2.831,0.308,-0.145,0,,,,,1
EPIC 220397060,2MASS J00344732+0439279,EPIC 220397060.01,,8.697182,0.000000,00h34m47.32s,4.657757,0.000000,+04d39m27.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5333.00,51.00,-51.00,0,4.20,0.10,-0.10,0,0.050,0.080,-0.080,0,[Fe/H],0.99,0.24,-0.09,0,,,,,12.835,,0,13.930,0.080,0,13.033,0.060,0,,,,13.451,0.040,0,12.777,0.040,0,12.571,0.050,0,,,,11.559,0.024,0,11.087,0.024,0,11.027,0.021,0,10.963,0.023,0,11.011,0.021,0,11.118,0.161,0,8.946,,-1,0.897,0.100,0,0.472,0.034,0,0.060,0.032,0,0.532,0.032,0,,0,12.09219900,0.00038000,-0.00036300,0,2457403.232870,0.001056,-0.001089,0,,,,,,,,,87.702,1.451,-1.473,0,,,,,10.220757,0.789715,-1.153531,0,0.05407,0.00219,-0.00131,0,0.520,0.130,-0.050,0,5.844,1.455,-0.525,0,,,,,1
EPIC 220410754,2MASS J01014457+0455319,EPIC 220410754.01,,15.435728,0.000000,01h01m44.57s,4.925522,0.000000,+04d55m31.9s,CANDIDATE,CANDIDATE,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5758.00,50.00,-50.00,0,4.22,0.10,-0.10,0,-0.050,0.080,-0.080,0,[Fe/H],1.16,0.18,-0.13,0,,,,,12.843,,0,13.627,0.030,0,12.969,0.080,0,,,,13.296,0.050,0,12.809,0.080,0,12.649,0.050,0,,,,11.826,0.024,0,11.524,0.021,0,11.440,0.024,0,11.393,0.023,0,11.446,0.021,0,11.194,0.165,0,8.965,,-1,0.658,0.085,0,0.302,0.032,0,0.084,0.032,0,0.386,0.034,0,0.00106,0,19.49664900,0.00452300,-0.00554000,0,2457403.250550,0.007296,-0.007060,0,,,,,,,,,88.870,0.831,-2.488,0,,,,,25.272812,5.535126,-11.166017,0,0.01759,0.00272,-0.00151,0,0.200,0.040,-0.030,0,2.216,0.493,-0.319,0,,,,,1
EPIC 220471666,2MASS J01135281+0607261,EPIC 220471666.01,K2-215 b,18.470087,0.000000,01h13m52.82s,6.123902,0.000000,+06d07m26.0s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5704.00,50.00,-50.00,0,4.41,0.10,-0.10,0,0.110,0.080,-0.080,0,[Fe/H],0.97,0.09,-0.05,0,,,,,12.798,,0,13.721,0.020,0,12.986,0.010,0,,,,13.332,0.020,0,12.790,0.010,0,12.569,0.070,0,,,,11.679,0.020,0,11.405,0.026,0,11.298,0.020,0,11.282,0.023,0,11.339,0.021,0,11.387,0.164,0,9.141,,-1,0.735,0.022,0,0.274,0.033,0,0.107,0.032,0,0.381,0.028,0,0.000376,0,8.26964800,0.00046700,-0.00045600,0,2457394.332250,0.002316,-0.002413,0,,,,,,,,,88.984,0.728,-1.429,0,,,,,28.084531,4.260707,-8.994591,0,0.01998,0.00147,-0.00109,0,0.190,0.020,-0.010,0,2.124,0.259,-0.158,0,,,,,1
EPIC 220481411,2MASS J00455526+0620490,EPIC 220481411.01,K2-216 b,11.480249,0.000000,00h45m55.26s,6.346971,0.000000,+06d20m49.1s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,4591.00,50.00,-50.00,0,4.59,0.10,-0.10,0,-0.180,0.080,-0.080,0,[Fe/H],0.67,0.02,-0.02,0,,,,,12.100,,0,13.563,0.020,0,12.476,0.050,0,,,,13.043,0.030,0,12.015,0.050,0,11.696,0.010,0,,,,10.394,0.022,0,9.856,0.032,0,9.721,0.018,0,9.650,0.021,0,9.744,0.019,0,9.731,0.083,0,7.809,,-1,1.087,0.054,0,0.538,0.039,0,0.135,0.037,0,0.673,0.029,0,0.0001,-1,2.17478900,0.00003900,-0.00003800,0,2457394.041710,0.000745,-0.000809,0,,,,,,,,,87.007,2.090,-3.538,0,,,,,8.677734,0.891125,-2.119382,0,0.02312,0.00117,-0.00081,0,0.150,0.010,-0.010,0,1.678,0.101,-0.076,0,,,,,1
EPIC 220487418,2MASS J00451161+0628536,EPIC 220487418.01,K2-217 b,11.298392,0.000000,00h45m11.61s,6.481562,0.000000,+06d28m53.6s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5967.00,50.00,-50.00,0,4.17,0.10,-0.10,0,0.040,0.080,-0.080,0,[Fe/H],1.33,0.20,-0.17,0,,,,,12.062,,0,12.813,0.030,0,12.187,0.030,0,,,,12.446,0.040,0,12.007,0.030,0,11.897,0.020,0,,,,11.009,0.022,0,10.747,0.029,0,10.679,0.020,0,10.641,0.023,0,10.675,0.021,0,10.754,0.131,0,8.015,,-1,0.626,0.042,0,0.262,0.037,0,0.068,0.036,0,0.330,0.029,0,0.000356,0,14.07452400,0.00099400,-0.00093800,0,2457395.004470,0.002998,-0.002866,0,,,,,,,,,88.043,1.412,-2.975,0,,,,,16.108984,2.819601,-6.158492,0,0.02460,0.00309,-0.00110,0,0.320,0.060,-0.040,0,3.579,0.698,-0.485,0,,,,,1
EPIC 220503236,2MASS J00511431+0650473,EPIC 220503236.01,K2-218 b,12.809659,0.000000,00h51m14.32s,6.846460,0.000000,+06d50m47.3s,CONFIRMED,CONFIRMED,<a href=http://adsabs.harvard.edu/abs/2018arXiv180205277M target=ref>Mayo et al. 2018</a>,,1,8,,,,,,,,,5757.00,50.00,-50.00,0,4.45,0.10,-0.10,0,0.250,0.080,-0.080,0,[Fe/H],1.01,0.08,-0.05,0,,,,,12.713,,0,13.601,0.030,0,12.876,0.040,0,,,,13.196,0.030,0,12.657,0.030,0,12.506,0.050,0,,,,11.563,0.026,0,11.267,0.026,0,11.206,0.024,0,11.088,0.022,0,11.140,0.020,0,11.063,0.145,0,8.923,,-1,0.725,0.050,0,0.296,0.037,0,0.061,0.036,0,0.357,0.035,0,0.0001,-1,8.67988500,0.00041700,-0.00043000,0,2457396.459140,0.001941,-0.001918,0,,,,,,,,,88.453,1.079,-1.840,0,,,,,16.021068,1.597134,-3.752821,0,0.02336,0.00168,-0.00089,0,0.230,0.020,-0.010,0,2.569,0.275,-0.152,0,,,,,1
